Date,Closing Price,Volume
2022-01-01,527.3527221679688,1622547014
2022-01-02,531.3966674804688,1462276185
2022-01-03,512.135986328125,1949153130
2022-01-04,507.506103515625,2200879165
2022-01-05,475.05694580078125,2870757788
2022-01-06,473.2756042480469,4400228627
2022-01-07,447.7884826660156,4613172287
2022-01-08,430.24615478515625,4068139021
2022-01-09,438.8030700683594,3347862691
2022-01-10,424.93377685546875,4156063326
2022-01-11,463.518310546875,4600615710
2022-01-12,487.0074157714844,4131335431
2022-01-13,475.02911376953125,4151007744
2022-01-14,489.867431640625,3112235914
2022-01-15,494.9880676269531,1766015929
2022-01-16,498.42791748046875,1771927950
2022-01-17,475.7098693847656,2134608006
2022-01-18,472.00506591796875,2106859289
2022-01-19,462.82208251953125,1780063381
2022-01-20,440.00543212890625,1881741995
2022-01-21,383.07391357421875,3647221590
2022-01-22,358.0961608886719,4226932408
2022-01-23,383.9339599609375,2786834863
2022-01-24,371.36895751953125,3210871602
2022-01-25,384.6193542480469,2325661159
2022-01-26,375.7554626464844,2226973227
2022-01-27,390.0882873535156,1952844398
2022-01-28,386.0843811035156,1592850476
2022-01-29,389.1327819824219,1330610935
2022-01-30,377.6129150390625,1289330238
2022-01-31,375.2773132324219,1386778184
2022-02-01,385.46380615234375,1392647608
2022-02-02,367.4716796875,1290849744
2022-02-03,370.87774658203125,1202744039
2022-02-04,399.02960205078125,1711084752
2022-02-05,414.20001220703125,2039010962
2022-02-06,419.5455627441406,1427593921
2022-02-07,433.2292785644531,1755674427
2022-02-08,408.7767639160156,2247004672
2022-02-09,422.4655456542969,1601745132
2022-02-10,415.1192321777344,2037888603
2022-02-11,400.4223937988281,1714654174
2022-02-12,403.3897399902344,1372516416
2022-02-13,398.88677978515625,1151509777
2022-02-14,403.6607971191406,1269083662
2022-02-15,432.4093933105469,2538883559
2022-02-16,427.9181213378906,1670788158
2022-02-17,402.4500427246094,1644013199
2022-02-18,399.5691833496094,1554511893
2022-02-19,400.0435791015625,1192395484
2022-02-20,380.825927734375,1431745519
2022-02-21,356.6612548828125,2164511484
2022-02-22,374.3074645996094,2037210077
2022-02-23,366.53948974609375,1644707704
2022-02-24,361.2346496582031,2972951900
2022-02-25,374.9149475097656,1839035023
2022-02-26,373.6387634277344,1319208551
2022-02-27,360.5310363769531,1600855952
2022-02-28,395.6124267578125,1868349380
2022-03-01,408.4822998046875,2885318336
2022-03-02,409.00030517578125,2045870796
2022-03-03,402.5506896972656,1598018507
2022-03-04,374.2808837890625,1740563403
2022-03-05,384.87335205078125,1321262776
2022-03-06,375.0111999511719,1305295273
2022-03-07,381.3446350097656,2058321705
2022-03-08,381.95855712890625,1684540144
2022-03-09,393.5557556152344,2425559108
2022-03-10,372.1590270996094,2105808203
2022-03-11,372.1840515136719,1550840418
2022-03-12,372.7303771972656,1211417865
2022-03-13,361.8498229980469,1242011950
2022-03-14,373.4661560058594,1455465550
2022-03-15,371.62884521484375,1360640456
