Date,Closing Price,Volume
2022-01-01,1.3769750595092773,851279685
2022-01-02,1.3775839805603027,881893010
2022-01-03,1.3216370344161987,956659954
2022-01-04,1.3116580247879028,1014646349
2022-01-05,1.236001968383789,1416139355
2022-01-06,1.2797820568084717,1559075484
2022-01-07,1.2115470170974731,1751707653
2022-01-08,1.1875120401382446,1499054949
2022-01-09,1.17385995388031,1088569809
2022-01-10,1.128051996231079,1481621292
2022-01-11,1.1851099729537964,1089929557
2022-01-12,1.3045350313186646,1651269250
2022-01-13,1.2331609725952148,2022506483
2022-01-14,1.2909259796142578,1855980787
2022-01-15,1.2962629795074463,967735764
2022-01-16,1.407251000404358,2436680646
2022-01-17,1.5941309928894043,5285117130
2022-01-18,1.4655410051345825,4287066351
2022-01-19,1.34175705909729,3304139176
2022-01-20,1.2580549716949463,1686210420
2022-01-21,1.1232329607009888,3009627794
2022-01-22,1.066715955734253,3930474859
2022-01-23,1.122370958328247,2362627205
2022-01-24,1.0665980577468872,3237316963
2022-01-25,1.0435739755630493,1766326155
2022-01-26,1.0790469646453857,2437592239
2022-01-27,1.0435329675674438,1519972359
2022-01-28,1.0506060123443604,1206550586
2022-01-29,1.0595699548721313,913122499
2022-01-30,1.0374729633331299,748084610
2022-01-31,1.0523029565811157,925666321
2022-02-01,1.0886240005493164,1130552843
2022-02-02,1.028905987739563,1086043481
2022-02-03,1.0564440488815308,873675008
2022-02-04,1.1356240510940552,1178757518
2022-02-05,1.1273449659347534,1363912644
2022-02-06,1.1445469856262207,911521818
2022-02-07,1.1973069906234741,2107219347
2022-02-08,1.1787199974060059,2267265855
2022-02-09,1.1948100328445435,1239455609
2022-02-10,1.1524779796600342,1810255178
2022-02-11,1.080346941947937,1395763170
2022-02-12,1.0581990480422974,1401190670
2022-02-13,1.0458190441131592,1066206015
2022-02-14,1.050266981124878,1261583495
2022-02-15,1.1075860261917114,1370174980
2022-02-16,1.0849809646606445,1028924852
2022-02-17,1.0198949575424194,1093325576
2022-02-18,0.9971129894256592,1288743412
2022-02-19,0.9977030158042908,1104597763
2022-02-20,0.9329019784927368,1429017666
2022-02-21,0.8582360148429871,2072270994
2022-02-22,0.8890169858932495,2058499639
2022-02-23,0.8691689968109131,1824386011
2022-02-24,0.8534250259399414,3629367685
2022-02-25,0.8980270028114319,1652894219
2022-02-26,0.8879179954528809,1099934921
2022-02-27,0.858335018157959,1278510571
2022-02-28,0.9598280191421509,1779202386
2022-03-01,0.9623460173606873,1778795527
2022-03-02,0.9386619925498962,1262681262
2022-03-03,0.902658998966217,986233549
2022-03-04,0.8428890109062195,1115108721
2022-03-05,0.8656719923019409,734896311
2022-03-06,0.8237519860267639,670024869
2022-03-07,0.7973790168762207,1040234323
2022-03-08,0.8012499809265137,955952004
2022-03-09,0.8492929935455322,980869497
2022-03-10,0.8063160181045532,903650101
2022-03-11,0.7901250123977661,792395101
2022-03-12,0.7906739711761475,493606091
2022-03-13,0.7909950017929077,772035954
2022-03-14,0.8039169907569885,924771999
2022-03-15,0.8000059723854065,832137304
2022-03-16,0.8383740186691284,1233395707
2022-03-17,0.8367840051651001,909733920
2022-03-18,0.8534330129623413,792706852
2022-03-19,0.9010990262031555,1103521076
2022-03-20,0.8770920038223267,949951339
2022-03-21,0.916782021522522,1233477886
2022-03-22,0.9764400124549866,1699537576
2022-03-23,1.1074819564819336,3447683427
2022-03-24,1.130010962486267,3671006856
2022-03-25,1.0978879928588867,2232929187
2022-03-26,1.1505939960479736,1407171432
2022-03-27,1.1821479797363281,1322194562
2022-03-28,1.1701840162277222,2304056098
2022-03-29,1.1911120414733887,1761798381
2022-03-30,1.1903849840164185,1424442312
2022-03-31,1.1418509483337402,1745903089
2022-04-01,1.1654249429702759,1687785845
2022-04-02,1.1560070514678955,1224117012
2022-04-03,1.1859409809112549,976725814
2022-04-04,1.2129449844360352,2447778820
2022-04-05,1.170801043510437,1188106135
2022-04-06,1.052770972251892,1710318316
2022-04-07,1.0918940305709839,1139697598
2022-04-08,1.0263259410858154,926095649
2022-04-09,1.0450149774551392,640896639
2022-04-10,1.0308849811553955,626332866
2022-04-11,0.92044997215271,1398303911
2022-04-12,0.955145001411438,1076130201
2022-04-13,0.9746959805488586,791702878
2022-04-14,0.9324120283126831,812010499
2022-04-15,0.9547169804573059,574655010
2022-04-16,0.9526399970054626,468473785
2022-04-17,0.9174659848213196,528371933
2022-04-18,0.9367300271987915,1105222191
2022-04-19,0.9533330202102661,777142382
2022-04-20,0.9373409748077393,828312845
2022-04-21,0.9104740023612976,871111347
2022-04-22,0.9071540236473083,725788912
2022-04-23,0.8885030150413513,447997661
2022-04-24,0.8863499760627747,487629549
2022-04-25,0.8986949920654297,1139869029
2022-04-26,0.8276450037956238,1020049782
2022-04-27,0.840595006942749,927312593
2022-04-28,0.8439499735832214,836357358
2022-04-29,0.8050429821014404,874797260
2022-04-30,0.756659984588623,868001173
2022-05-01,0.7903439998626709,928448231
2022-05-02,0.7815290093421936,805325174
2022-05-03,0.7711449861526489,649650331
2022-05-04,0.8969420194625854,1516023155
2022-05-05,0.7911520004272461,1802128590
2022-05-06,0.7833589911460876,1312283636
2022-05-07,0.7618820071220398,801558914
2022-05-08,0.73956298828125,1085127147
2022-05-09,0.6100879907608032,2306123277
2022-05-10,0.6289629936218262,2372592084
2022-05-11,0.5127999782562256,2692548110
2022-05-12,0.47374600172042847,2798263564
2022-05-13,0.5288770198822021,1946134960
2022-05-14,0.5393580198287964,1178703676
2022-05-15,0.5975000262260437,1090431332
2022-05-16,0.5567160248756409,1291715346
2022-05-17,0.5780770182609558,935138863
2022-05-18,0.5056149959564209,933793601
2022-05-19,0.5333210229873657,939230823
2022-05-20,0.5179070234298706,722609837
2022-05-21,0.5283139944076538,428041383
2022-05-22,0.5426179766654968,489742264
2022-05-23,0.5126050114631653,753004177
2022-05-24,0.5212240219116211,678125877
2022-05-25,0.5138769745826721,589015500
2022-05-26,0.48088300228118896,909554798
2022-05-27,0.4555070102214813,922413717
2022-05-28,0.4647639989852905,448858644
2022-05-29,0.48112601041793823,444269488
2022-05-30,0.5700730085372925,1185015742
